unnamed: 0_x,sex,row_number,liters_drunk,age,drink,check_number,label,is_alcoholic,session_evening,session_morning,unnamed: 0_y,session_start,session_category
1956,0.0,35.0,2.0,adult,Strong beer,4968,1,-1.0,True,False,656,21:00:00.000,evening
1957,0.0,60.0,3.0,adult,Bugbeer,3362,1,1.0,True,False,6439,15:34:00.000,day
1958,0.0,53.0,3.0,adult,Bugbeer,4590,0,1.0,False,False,6699,23:42:00.000,evening
1960,0.0,85.0,2.4767786561264824,senior,Strong beer,2032,1,-1.0,True,False,557,21:00:00.000,evening
1961,0.0,92.0,5.0,adult,Fanta,3049,0,0.0,True,False,9495,21:00:00.000,evening
1962,1.0,21.0,0.0,senior,Fanta,3647,1,0.0,False,True,3219,21:00:00.000,evening
1963,1.0,48.0,0.0,adult,Beerbeer,729,1,1.0,True,False,475,22:30:00.000,evening
1964,1.0,83.0,3.0,senior,Bugbeer,8693,1,1.0,True,False,697,21:00:00.000,evening
1969,0.0,67.0,4.0,adult,Bugbeer,6807,1,1.0,False,False,1040,15:34:00.000,day
1971,0.0,8.0,2.4767786561264824,adult,Strong beer,2305,0,-1.0,False,False,1561,15:00:00.000,day
1972,1.0,12.0,3.0,child,Water,1120,1,0.0,False,True,6736,21:00:00.000,evening
1973,1.0,2.0,5.0,adult,Strong beer,5212,1,-1.0,False,True,2192,14:00:00.000,day
1975,0.0,83.0,0.0,senior,Bugbeer,1381,0,1.0,True,False,6365,15:30:00.000,day
1976,1.0,4.0,5.0,senior,Bugbeer,7114,1,1.0,True,False,8469,22:15:00.000,evening
1979,1.0,41.0,0.0,senior,Water,60,1,0.0,False,False,5578,21:00:00.000,evening
1980,1.0,42.0,4.0,senior,Cola,9067,1,0.0,False,True,2785,14:00:00.000,day
1981,0.0,12.0,1.0,senior,Beerbeer,7224,1,1.0,True,False,1192,08:42:00.000,morning
1982,1.0,26.0,2.0,adult,Water,3735,0,0.0,False,True,1713,08:42:00.000,morning
1983,1.0,66.0,2.4767786561264824,adult,Fanta,7423,1,0.0,True,False,675,14:00:00.000,day
1984,1.0,8.0,2.0,adult,Strong beer,9916,0,-1.0,True,False,751,14:15:00.000,day
1985,1.0,26.0,5.0,adult,Water,1606,0,0.0,False,False,1818,21:00:00.000,evening
1986,0.0,61.0,4.0,adult,Bugbeer,3792,1,1.0,False,False,367,06:15:00.000,morning
1988,1.0,71.0,4.0,adult,Strong beer,2724,1,-1.0,False,False,120,06:15:00.000,morning
1989,0.0,41.0,4.0,adult,Fanta,4236,1,0.0,False,True,7711,08:42:00.000,morning
1990,0.0,59.0,5.0,senior,Cola,6966,0,0.0,True,False,6761,08:42:00.000,morning
1992,0.0,42.0,3.0,adult,Strong beer,584,1,-1.0,False,True,5863,15:00:00.000,day
1993,1.0,100.0,2.0,adult,Cola,2573,1,0.0,False,False,9219,15:30:00.000,day
1994,1.0,10.0,4.0,adult,Strong beer,1269,1,-1.0,False,True,9636,06:15:00.000,morning
1996,1.0,34.0,0.0,child,Cola,4355,1,0.0,True,False,541,15:00:00.000,day
1997,1.0,35.0,0.0,adult,Cola,8862,0,0.0,False,True,2632,21:00:00.000,evening
1998,1.0,20.0,2.0,senior,Beerbeer,8891,0,1.0,False,True,5326,22:15:00.000,evening
1999,1.0,56.0,3.0,senior,Beerbeer,6711,1,1.0,False,True,2665,22:15:00.000,evening
2000,1.0,85.0,1.0,senior,Cola,4508,0,0.0,True,False,228,15:34:00.000,day
2001,1.0,8.0,4.0,adult,Beerbeer,151,1,1.0,False,True,7077,15:30:00.000,day
2002,1.0,28.0,0.0,senior,Cola,8719,1,0.0,False,True,1791,07:00:00.000,morning
2003,1.0,99.0,3.0,adult,Fanta,1479,1,0.0,False,False,8413,07:30:00.000,morning
2004,0.0,47.0,4.0,adult,Bugbeer,9446,1,1.0,False,False,8368,15:30:00.000,day
2005,0.0,18.0,2.0,senior,Beerbeer,3551,1,1.0,False,True,41,07:30:00.000,morning
2008,0.0,56.0,2.0,senior,Bugbeer,930,0,1.0,True,False,6808,15:34:00.000,day
2009,1.0,34.0,1.0,senior,Fanta,9489,1,0.0,False,True,2149,06:00:00.000,morning
2011,1.0,30.0,3.0,child,Cola,8008,0,0.0,True,False,639,06:00:00.000,morning
2012,1.0,72.0,0.0,adult,Cola,8734,0,0.0,False,False,2713,22:30:00.000,evening
2014,0.0,86.0,3.0,adult,Cola,1956,1,0.0,False,True,8800,14:15:00.000,day
2015,1.0,58.0,3.0,senior,Cola,8936,1,0.0,True,False,4682,21:00:00.000,evening
2016,0.0,78.0,5.0,adult,Water,1817,1,0.0,False,False,2503,06:15:00.000,morning
2018,1.0,100.0,0.0,adult,Cola,6228,1,0.0,False,True,2302,22:30:00.000,evening
2020,1.0,87.0,5.0,senior,Water,5204,1,0.0,False,True,225,15:00:00.000,day
2021,0.0,95.0,5.0,adult,Beerbeer,980,1,1.0,False,True,5420,23:42:00.000,evening
2022,0.0,93.0,1.0,adult,Cola,6889,0,0.0,False,True,7378,07:30:00.000,morning
2023,0.0,36.0,4.0,adult,Bugbeer,4446,1,1.0,True,False,1619,07:30:00.000,morning
2025,0.0,54.0,2.4767786561264824,senior,Cola,3681,0,0.0,False,True,5463,15:34:00.000,day
2026,0.0,39.0,3.0,adult,Bugbeer,8417,1,1.0,False,True,7647,06:00:00.000,morning
2027,0.0,62.0,1.0,adult,Fanta,3492,1,0.0,True,False,3389,08:42:00.000,morning
2028,1.0,4.0,1.0,adult,Water,5565,1,0.0,True,False,1393,07:00:00.000,morning
2029,1.0,32.0,0.0,adult,Strong beer,4558,1,-1.0,False,True,8824,07:30:00.000,morning
2030,0.0,85.0,2.4767786561264824,adult,Cola,9174,0,0.0,False,False,272,22:15:00.000,evening
2032,1.0,51.0,0.0,adult,Water,4579,1,0.0,True,False,5948,15:34:00.000,day
2033,0.0,60.0,0.0,adult,Water,1753,1,0.0,False,False,6773,08:42:00.000,morning
2034,0.0,51.0,0.0,senior,Beerbeer,1729,0,1.0,True,False,8968,15:30:00.000,day
2035,1.0,57.0,2.0,senior,Cola,6556,0,0.0,False,True,3879,15:00:00.000,day
2037,1.0,35.0,4.0,senior,Cola,3343,1,0.0,True,False,9985,15:34:00.000,day
2038,0.0,35.0,4.0,adult,Water,1785,0,0.0,False,False,3863,06:00:00.000,morning
2039,1.0,63.0,4.0,adult,Fanta,9113,0,0.0,False,True,3830,22:30:00.000,evening
2040,0.0,75.0,5.0,senior,Cola,4291,0,0.0,False,True,7401,06:00:00.000,morning
2043,1.0,31.0,2.4767786561264824,adult,Strong beer,8514,1,-1.0,False,True,1675,07:00:00.000,morning
2045,1.0,48.0,5.0,adult,Water,9832,0,0.0,True,False,6760,14:00:00.000,day
2046,1.0,5.0,2.0,adult,Strong beer,3273,1,-1.0,True,False,9274,14:15:00.000,day
2047,0.0,96.0,2.0,child,Cola,2587,1,0.0,False,False,4581,14:00:00.000,day
2048,1.0,16.0,5.0,senior,Water,1239,1,0.0,True,False,7465,22:15:00.000,evening
2049,0.0,81.0,2.0,adult,Cola,8736,1,0.0,True,False,9874,21:00:00.000,evening
2050,0.0,15.0,2.4767786561264824,adult,Strong beer,2268,1,-1.0,False,False,3621,22:15:00.000,evening
2051,1.0,85.0,4.0,adult,Water,28,0,0.0,False,True,3003,07:30:00.000,morning
2053,1.0,70.0,2.0,adult,Water,2239,1,0.0,True,False,3986,23:42:00.000,evening
2054,0.0,97.0,1.0,child,Fanta,4469,0,0.0,False,True,8815,15:00:00.000,day
2057,0.0,2.0,1.0,adult,Cola,4219,1,0.0,False,False,2834,14:15:00.000,day
2058,1.0,90.0,4.0,child,Water,2654,0,0.0,True,False,4286,22:15:00.000,evening
2059,1.0,62.0,1.0,adult,Fanta,881,1,0.0,True,False,7453,07:30:00.000,morning
2060,0.0,55.0,5.0,senior,Strong beer,9715,1,-1.0,True,False,4558,07:30:00.000,morning
2061,0.0,1.0,1.0,adult,Fanta,6437,0,0.0,False,True,7831,14:15:00.000,day
2065,1.0,84.0,1.0,senior,Cola,2750,0,0.0,True,False,8208,15:30:00.000,day
2066,1.0,64.0,4.0,senior,Water,3495,0,0.0,False,False,6356,07:30:00.000,morning
2068,0.0,10.0,0.0,senior,Strong beer,7101,1,-1.0,True,False,9253,15:34:00.000,day
2069,0.0,22.0,4.0,child,Water,8012,0,0.0,False,True,6916,06:00:00.000,morning
2070,0.0,96.0,1.0,senior,Bugbeer,1441,0,1.0,False,True,2260,15:30:00.000,day
2072,0.0,87.0,3.0,adult,Fanta,2335,0,0.0,False,True,4225,15:34:00.000,day
2073,1.0,71.0,2.4767786561264824,adult,Strong beer,4427,0,-1.0,False,False,6349,22:15:00.000,evening
2075,0.0,31.0,3.0,adult,Strong beer,5579,0,-1.0,True,False,3442,07:00:00.000,morning
2076,1.0,67.0,5.0,adult,Strong beer,9746,1,-1.0,False,False,5790,21:00:00.000,evening
2077,0.0,49.0,3.0,senior,Beerbeer,6239,0,1.0,False,True,9995,15:30:00.000,day
2078,1.0,46.0,5.0,adult,Water,9740,1,0.0,True,False,6291,15:34:00.000,day
2079,1.0,93.0,1.0,senior,Beerbeer,9682,0,1.0,False,False,1661,06:00:00.000,morning
2080,0.0,21.0,2.0,senior,Fanta,8818,0,0.0,True,False,3891,15:00:00.000,day
2081,0.0,40.0,2.0,senior,Strong beer,7872,0,-1.0,False,True,9967,22:30:00.000,evening
2082,0.0,91.0,5.0,adult,Bugbeer,2691,1,1.0,False,False,2111,23:42:00.000,evening
2083,0.0,5.0,0.0,adult,Beerbeer,7868,1,1.0,False,False,6811,06:00:00.000,morning
2084,1.0,52.0,3.0,senior,Fanta,5083,1,0.0,True,False,8446,14:00:00.000,day
2085,0.0,30.0,3.0,adult,Cola,2734,1,0.0,False,False,9229,21:00:00.000,evening
2086,1.0,23.0,0.0,adult,Water,7000,1,0.0,False,False,9557,14:15:00.000,day
2087,1.0,24.0,2.0,child,Water,4283,1,0.0,False,True,8947,21:00:00.000,evening
2088,1.0,98.0,3.0,adult,Cola,3613,1,0.0,False,True,9604,14:00:00.000,day
2090,0.0,59.0,5.0,adult,Beerbeer,5682,1,1.0,False,False,1344,21:00:00.000,evening
2092,1.0,86.0,3.0,senior,Cola,8845,1,0.0,False,False,3579,15:34:00.000,day
2093,0.0,21.0,3.0,adult,Water,6860,1,0.0,False,True,9911,23:42:00.000,evening
2095,0.0,1.0,2.4767786561264824,adult,Cola,4892,1,0.0,False,False,6433,23:42:00.000,evening
2097,0.0,57.0,1.0,senior,Cola,4123,1,0.0,True,False,1010,06:00:00.000,morning
2099,1.0,65.0,4.0,adult,Cola,9661,1,0.0,False,True,2408,15:00:00.000,day
2100,1.0,31.0,2.0,child,Water,179,0,0.0,False,True,2764,15:30:00.000,day
2102,0.0,82.0,5.0,senior,Beerbeer,9587,0,1.0,False,False,353,21:00:00.000,evening
2103,0.0,33.0,2.4767786561264824,senior,Water,3230,1,0.0,False,False,61,08:42:00.000,morning
2104,1.0,77.0,2.0,adult,Strong beer,3669,0,-1.0,True,False,3897,15:34:00.000,day
2105,1.0,54.0,2.0,adult,Strong beer,307,1,-1.0,False,False,1490,14:15:00.000,day
2108,1.0,36.0,0.0,adult,Fanta,4667,0,0.0,False,False,574,06:00:00.000,morning
2109,1.0,37.0,2.4767786561264824,child,Water,7564,0,0.0,False,False,6225,15:30:00.000,day
2110,1.0,61.0,1.0,senior,Bugbeer,3662,1,1.0,False,False,3167,15:34:00.000,day
2111,1.0,92.0,2.0,child,Cola,7881,0,0.0,False,True,6631,15:34:00.000,day
2112,0.0,31.0,2.0,adult,Beerbeer,8878,1,1.0,False,True,3409,06:00:00.000,morning
2117,0.0,87.0,3.0,senior,Fanta,7764,1,0.0,True,False,6459,14:15:00.000,day
2120,1.0,3.0,2.0,senior,Water,2606,1,0.0,True,False,2091,15:34:00.000,day
2121,1.0,39.0,1.0,child,Water,1008,1,0.0,True,False,6649,15:30:00.000,day
2123,1.0,45.0,2.4767786561264824,senior,Beerbeer,4943,0,1.0,False,False,2463,22:15:00.000,evening
2125,1.0,100.0,5.0,senior,Strong beer,391,0,-1.0,False,False,3013,14:15:00.000,day
2126,0.0,79.0,2.0,adult,Bugbeer,1831,0,1.0,False,True,9283,07:30:00.000,morning
2127,1.0,10.0,3.0,adult,Water,6264,1,0.0,False,False,1679,15:00:00.000,day
2128,1.0,92.0,2.0,senior,Strong beer,4179,1,-1.0,False,True,8142,07:30:00.000,morning
2129,0.0,91.0,2.0,senior,Fanta,222,0,0.0,True,False,1354,07:00:00.000,morning
2131,0.0,21.0,1.0,adult,Fanta,6394,0,0.0,False,False,9103,21:00:00.000,evening
2134,1.0,92.0,4.0,senior,Beerbeer,9010,1,1.0,True,False,2224,15:30:00.000,day
2135,1.0,58.0,0.0,adult,Water,617,0,0.0,False,False,6775,15:00:00.000,day
2136,0.0,24.0,1.0,adult,Strong beer,8318,1,-1.0,False,True,945,08:42:00.000,morning
2138,1.0,48.0,5.0,child,Water,7898,1,0.0,False,False,7365,06:15:00.000,morning
2139,1.0,26.0,5.0,adult,Water,6100,0,0.0,True,False,6864,08:42:00.000,morning
2141,1.0,99.0,0.0,adult,Fanta,8384,0,0.0,False,True,6294,06:00:00.000,morning
2142,0.0,37.0,1.0,child,Cola,4381,1,0.0,True,False,2330,14:15:00.000,day
2143,0.0,86.0,0.0,senior,Beerbeer,7460,0,1.0,True,False,9749,15:00:00.000,day
2146,1.0,92.0,0.0,senior,Water,6215,0,0.0,False,True,1017,14:15:00.000,day
2147,1.0,77.0,4.0,senior,Water,9765,1,0.0,False,False,4831,15:34:00.000,day
2149,1.0,97.0,4.0,adult,Fanta,9223,0,0.0,True,False,4115,06:00:00.000,morning
2151,1.0,84.0,2.0,adult,Strong beer,8745,0,-1.0,False,True,8892,23:42:00.000,evening
2152,0.0,74.0,2.4767786561264824,adult,Beerbeer,6414,1,1.0,False,False,5204,14:00:00.000,day
2153,1.0,86.0,5.0,senior,Beerbeer,8037,1,1.0,False,True,7234,06:15:00.000,morning
2155,1.0,24.0,5.0,adult,Beerbeer,404,1,1.0,True,False,1760,22:30:00.000,evening
2156,0.0,62.0,1.0,senior,Strong beer,9080,1,-1.0,True,False,441,21:00:00.000,evening
2157,1.0,71.0,5.0,child,Water,5379,1,0.0,False,False,2106,07:30:00.000,morning
2160,0.0,92.0,3.0,adult,Beerbeer,5702,1,1.0,False,False,3998,07:30:00.000,morning
2163,0.0,55.0,1.0,senior,Strong beer,3172,0,-1.0,True,False,4416,07:00:00.000,morning
2164,1.0,88.0,4.0,adult,Bugbeer,7833,1,1.0,True,False,4445,15:34:00.000,day
2165,1.0,83.0,5.0,adult,Cola,9021,1,0.0,True,False,9362,23:42:00.000,evening
2166,0.0,73.0,4.0,senior,Beerbeer,7214,0,1.0,False,True,8087,15:30:00.000,day
2168,0.0,39.0,2.4767786561264824,senior,Fanta,8914,0,0.0,True,False,1280,07:30:00.000,morning
2169,0.0,99.0,5.0,senior,Beerbeer,507,1,1.0,False,True,844,22:15:00.000,evening
2170,1.0,40.0,3.0,senior,Fanta,716,0,0.0,False,True,8191,07:00:00.000,morning
2175,1.0,54.0,3.0,senior,Beerbeer,1561,1,1.0,False,True,7743,21:00:00.000,evening
2176,0.0,31.0,4.0,adult,Fanta,7817,1,0.0,True,False,5405,22:15:00.000,evening
2177,1.0,90.0,2.4767786561264824,adult,Bugbeer,8950,0,1.0,True,False,223,14:00:00.000,day
2178,1.0,33.0,2.4767786561264824,adult,Fanta,4218,1,0.0,False,False,7125,22:30:00.000,evening
2179,0.0,15.0,1.0,adult,Beerbeer,2824,1,1.0,True,False,7693,14:15:00.000,day
2180,1.0,46.0,2.4767786561264824,adult,Fanta,717,1,0.0,True,False,7150,08:42:00.000,morning
2181,0.0,65.0,0.0,adult,Water,2271,1,0.0,False,False,4572,22:15:00.000,evening
2182,1.0,21.0,4.0,adult,Fanta,7389,1,0.0,False,True,1737,08:42:00.000,morning
2183,1.0,51.0,2.0,adult,Cola,5284,1,0.0,False,True,7786,21:00:00.000,evening
2185,1.0,65.0,5.0,senior,Bugbeer,9845,1,1.0,False,False,9876,21:00:00.000,evening
2186,1.0,11.0,3.0,adult,Beerbeer,2350,1,1.0,False,True,6000,22:15:00.000,evening
2187,1.0,53.0,1.0,child,Fanta,2256,1,0.0,False,False,7704,14:00:00.000,day
2190,0.0,7.0,5.0,child,Water,5296,1,0.0,False,False,1116,06:00:00.000,morning
2191,1.0,9.0,2.0,senior,Beerbeer,6743,1,1.0,True,False,97,08:42:00.000,morning
2193,1.0,32.0,2.0,adult,Fanta,3980,1,0.0,False,False,9205,23:42:00.000,evening
2196,0.0,97.0,0.0,adult,Cola,7433,0,0.0,False,True,253,14:00:00.000,day
2197,1.0,41.0,2.4767786561264824,adult,Cola,2074,1,0.0,False,False,5688,15:30:00.000,day
2200,1.0,61.0,3.0,senior,Fanta,834,1,0.0,True,False,3734,08:42:00.000,morning
2201,0.0,80.0,5.0,senior,Cola,7844,0,0.0,True,False,8144,14:15:00.000,day
2202,0.0,49.0,2.4767786561264824,senior,Water,927,1,0.0,False,True,7123,15:30:00.000,day
2203,1.0,92.0,0.0,senior,Bugbeer,3244,0,1.0,False,True,6532,14:00:00.000,day
2204,0.0,59.0,5.0,senior,Beerbeer,4051,1,1.0,True,False,9268,15:30:00.000,day
2205,0.0,48.0,1.0,adult,Bugbeer,9530,1,1.0,False,False,4330,15:34:00.000,day
2206,0.0,63.0,3.0,adult,Fanta,428,0,0.0,False,True,3767,15:00:00.000,day
2207,1.0,88.0,5.0,adult,Fanta,139,0,0.0,True,False,4021,14:15:00.000,day
2208,1.0,86.0,4.0,adult,Beerbeer,9912,1,1.0,False,True,3835,22:15:00.000,evening
2210,0.0,67.0,2.0,adult,Beerbeer,2195,1,1.0,True,False,6190,14:00:00.000,day
2211,1.0,36.0,2.4767786561264824,senior,Cola,9722,0,0.0,True,False,5321,14:00:00.000,day
2212,1.0,98.0,2.0,senior,Beerbeer,2428,0,1.0,False,False,7862,15:34:00.000,day
2214,1.0,1.0,1.0,senior,Strong beer,9116,0,-1.0,False,False,3492,14:15:00.000,day
2216,0.0,36.0,4.0,adult,Fanta,6744,1,0.0,False,True,8936,06:15:00.000,morning
2217,0.0,61.0,2.0,child,Cola,4293,1,0.0,False,True,2881,07:30:00.000,morning
2218,0.0,52.0,3.0,adult,Beerbeer,532,0,1.0,False,True,4772,14:00:00.000,day
2219,0.0,51.0,4.0,senior,Beerbeer,1318,1,1.0,False,True,7809,14:15:00.000,day
2220,0.0,28.0,1.0,senior,Strong beer,7869,1,-1.0,False,True,2052,21:00:00.000,evening
2222,0.0,0.0,3.0,adult,Fanta,7560,1,0.0,False,False,3877,06:00:00.000,morning
2223,1.0,4.0,3.0,adult,Water,9805,1,0.0,True,False,4830,22:30:00.000,evening
2224,0.0,100.0,2.0,senior,Beerbeer,9552,0,1.0,False,True,8904,07:30:00.000,morning
2225,0.0,91.0,0.0,senior,Bugbeer,918,1,1.0,False,False,1948,14:00:00.000,day
2226,0.0,71.0,4.0,senior,Bugbeer,4244,0,1.0,True,False,2328,23:42:00.000,evening
2227,1.0,1.0,5.0,senior,Bugbeer,2518,1,1.0,False,True,4001,23:42:00.000,evening
2229,0.0,47.0,2.0,child,Cola,4729,0,0.0,False,False,5433,15:00:00.000,day
2231,0.0,76.0,2.0,adult,Water,6943,0,0.0,False,False,622,22:15:00.000,evening
2233,1.0,100.0,2.0,senior,Strong beer,2788,1,-1.0,False,False,252,06:00:00.000,morning
2236,1.0,55.0,4.0,senior,Fanta,9115,1,0.0,False,True,1884,06:15:00.000,morning
2239,1.0,87.0,1.0,senior,Fanta,301,1,0.0,False,False,6077,06:15:00.000,morning
2241,1.0,49.0,0.0,senior,Bugbeer,7654,0,1.0,True,False,4939,07:00:00.000,morning
2242,1.0,85.0,2.0,adult,Fanta,8036,0,0.0,True,False,9820,21:00:00.000,evening
2243,0.0,63.0,3.0,adult,Strong beer,4175,1,-1.0,False,False,3957,15:00:00.000,day
2244,1.0,63.0,2.0,senior,Strong beer,2853,1,-1.0,True,False,344,21:00:00.000,evening
2245,0.0,49.0,1.0,senior,Bugbeer,4775,0,1.0,True,False,6872,21:00:00.000,evening
2248,1.0,35.0,2.0,senior,Water,2695,1,0.0,True,False,3669,23:42:00.000,evening
2249,1.0,60.0,2.0,senior,Cola,9791,1,0.0,False,False,3558,14:15:00.000,day
2250,1.0,9.0,0.0,adult,Beerbeer,6914,0,1.0,False,True,4642,06:00:00.000,morning
2253,1.0,79.0,0.0,adult,Fanta,310,1,0.0,False,False,1606,15:30:00.000,day
2254,0.0,77.0,2.0,adult,Fanta,7180,0,0.0,True,False,8501,06:00:00.000,morning
2255,0.0,28.0,5.0,adult,Strong beer,4157,1,-1.0,False,True,7648,14:15:00.000,day
2256,0.0,52.0,2.4767786561264824,adult,Strong beer,1272,0,-1.0,False,True,3792,07:30:00.000,morning
2258,1.0,7.0,5.0,senior,Bugbeer,4545,1,1.0,True,False,2506,14:00:00.000,day
2260,0.0,24.0,2.0,senior,Bugbeer,7638,0,1.0,False,True,52,22:30:00.000,evening
2261,1.0,22.0,2.0,senior,Water,4600,0,0.0,False,True,8463,14:15:00.000,day
2263,0.0,50.0,0.0,adult,Beerbeer,9211,0,1.0,False,True,642,22:30:00.000,evening
2265,0.0,23.0,1.0,adult,Fanta,1071,1,0.0,False,True,7295,22:15:00.000,evening
2266,0.0,21.0,5.0,child,Water,4928,1,0.0,True,False,4497,08:42:00.000,morning
2267,0.0,38.0,3.0,adult,Cola,7057,1,0.0,True,False,9095,21:00:00.000,evening
2268,1.0,14.0,3.0,child,Cola,991,1,0.0,False,True,5866,06:15:00.000,morning
2269,1.0,51.0,0.0,senior,Strong beer,4071,1,-1.0,False,False,1342,06:15:00.000,morning
2270,1.0,9.0,2.0,adult,Cola,6614,0,0.0,True,False,6964,14:00:00.000,day
2271,0.0,90.0,3.0,senior,Fanta,3611,0,0.0,True,False,4999,08:42:00.000,morning
2272,0.0,64.0,2.4767786561264824,senior,Fanta,8942,1,0.0,False,True,1325,07:30:00.000,morning
2273,0.0,45.0,1.0,adult,Strong beer,9592,0,-1.0,False,True,5239,07:00:00.000,morning
2274,1.0,59.0,3.0,senior,Fanta,7788,0,0.0,False,True,3398,23:42:00.000,evening
2275,0.0,46.0,1.0,senior,Fanta,3215,1,0.0,False,True,4365,14:15:00.000,day
2276,0.0,15.0,0.0,senior,Strong beer,1467,0,-1.0,False,True,8516,22:15:00.000,evening
2277,0.0,95.0,0.0,senior,Beerbeer,3629,0,1.0,False,False,385,21:00:00.000,evening
2278,0.0,100.0,2.4767786561264824,senior,Cola,8820,0,0.0,False,True,7750,15:30:00.000,day
2280,0.0,69.0,5.0,senior,Cola,1425,0,0.0,False,False,7950,07:00:00.000,morning
2281,1.0,36.0,1.0,senior,Water,1311,0,0.0,False,False,2681,14:00:00.000,day
2283,1.0,13.0,0.0,senior,Bugbeer,9016,0,1.0,False,False,1870,06:00:00.000,morning
2284,1.0,82.0,0.0,adult,Fanta,6378,0,0.0,True,False,6348,22:30:00.000,evening
2285,1.0,8.0,0.0,senior,Beerbeer,4435,0,1.0,True,False,4527,06:15:00.000,morning
2286,0.0,68.0,2.4767786561264824,senior,Strong beer,9204,1,-1.0,True,False,4686,15:00:00.000,day
2288,0.0,0.0,4.0,senior,Fanta,490,1,0.0,False,True,2936,08:42:00.000,morning
2291,0.0,1.0,5.0,senior,Beerbeer,1403,1,1.0,False,True,5307,21:00:00.000,evening
2292,0.0,35.0,1.0,senior,Cola,512,1,0.0,False,True,8268,15:00:00.000,day
2293,1.0,62.0,3.0,adult,Fanta,1569,1,0.0,True,False,2285,07:00:00.000,morning
2296,0.0,36.0,0.0,senior,Fanta,3166,1,0.0,False,False,6903,15:34:00.000,day
2298,0.0,8.0,2.0,adult,Strong beer,953,1,-1.0,False,False,2566,07:30:00.000,morning
2302,0.0,44.0,2.4767786561264824,adult,Cola,8681,1,0.0,False,False,9627,06:15:00.000,morning
2303,1.0,93.0,2.0,adult,Bugbeer,5288,1,1.0,True,False,4062,21:00:00.000,evening
2305,1.0,98.0,0.0,adult,Strong beer,6622,0,-1.0,True,False,9092,23:42:00.000,evening
2307,0.0,51.0,4.0,adult,Water,3697,1,0.0,False,True,8890,06:15:00.000,morning
2311,0.0,67.0,1.0,child,Fanta,1541,1,0.0,False,False,913,15:00:00.000,day
2312,0.0,69.0,0.0,senior,Bugbeer,3537,1,1.0,True,False,3680,14:15:00.000,day
2313,0.0,40.0,5.0,adult,Fanta,250,1,0.0,False,True,1757,07:00:00.000,morning
2315,0.0,89.0,3.0,adult,Strong beer,5464,1,-1.0,False,False,4658,22:30:00.000,evening
2317,0.0,94.0,2.0,senior,Strong beer,5650,1,-1.0,False,False,6817,22:15:00.000,evening
2318,0.0,6.0,3.0,senior,Strong beer,5501,0,-1.0,True,False,4738,23:42:00.000,evening
2320,1.0,48.0,0.0,senior,Bugbeer,2536,1,1.0,True,False,7818,15:00:00.000,day
2322,1.0,37.0,2.0,senior,Cola,6900,1,0.0,True,False,3619,21:00:00.000,evening
2323,0.0,75.0,2.4767786561264824,adult,Fanta,8766,0,0.0,False,False,4503,15:30:00.000,day
2325,1.0,29.0,2.0,adult,Cola,1015,1,0.0,False,False,1077,14:15:00.000,day
2327,0.0,56.0,5.0,senior,Strong beer,8039,0,-1.0,False,False,1311,15:34:00.000,day
2328,1.0,60.0,2.4767786561264824,senior,Beerbeer,1057,0,1.0,True,False,96,22:30:00.000,evening
2329,1.0,4.0,2.4767786561264824,adult,Beerbeer,5863,1,1.0,False,False,8938,21:00:00.000,evening
2330,1.0,74.0,1.0,adult,Strong beer,4413,0,-1.0,False,False,7207,14:00:00.000,day
2332,1.0,74.0,4.0,adult,Water,6106,0,0.0,False,False,1316,06:15:00.000,morning
2333,1.0,29.0,4.0,senior,Water,6973,1,0.0,True,False,1484,15:30:00.000,day
2334,1.0,46.0,1.0,senior,Beerbeer,2422,1,1.0,False,True,8728,06:15:00.000,morning
2335,1.0,39.0,1.0,child,Cola,4668,1,0.0,False,False,2423,15:30:00.000,day
2336,0.0,28.0,4.0,adult,Beerbeer,4917,1,1.0,True,False,2061,22:30:00.000,evening
2337,0.0,47.0,1.0,adult,Water,9002,1,0.0,True,False,2466,08:42:00.000,morning
2338,0.0,71.0,0.0,adult,Bugbeer,6492,0,1.0,False,False,1921,15:00:00.000,day
2339,1.0,40.0,0.0,adult,Water,226,1,0.0,False,False,85,07:00:00.000,morning
2341,0.0,65.0,4.0,adult,Bugbeer,5979,1,1.0,False,False,9074,22:30:00.000,evening
2342,1.0,49.0,1.0,adult,Bugbeer,9284,1,1.0,False,False,7644,21:00:00.000,evening
2343,1.0,52.0,3.0,senior,Bugbeer,5858,0,1.0,False,False,9386,06:00:00.000,morning
2345,0.0,20.0,5.0,child,Cola,935,1,0.0,False,True,3371,21:00:00.000,evening
2346,0.0,0.0,3.0,adult,Water,5476,0,0.0,False,False,6989,22:30:00.000,evening
2347,1.0,4.0,1.0,adult,Beerbeer,166,1,1.0,False,False,422,15:34:00.000,day
2348,0.0,29.0,4.0,senior,Bugbeer,770,0,1.0,True,False,5384,14:00:00.000,day
2349,0.0,20.0,5.0,adult,Strong beer,8089,1,-1.0,True,False,9187,21:00:00.000,evening
2350,1.0,33.0,2.0,adult,Strong beer,7602,0,-1.0,True,False,7754,21:00:00.000,evening
2351,1.0,9.0,3.0,senior,Bugbeer,8079,0,1.0,False,True,8759,14:00:00.000,day
2352,1.0,67.0,5.0,adult,Fanta,1800,1,0.0,False,False,6290,08:42:00.000,morning
2353,0.0,60.0,0.0,senior,Strong beer,7366,1,-1.0,False,False,4293,08:42:00.000,morning
